experiment,A.1 Expected Annual Damage,A.1 Dike Investment Costs,A.1_Expected Number of Deaths,A.2 Expected Annual Damage,A.2 Dike Investment Costs,A.2_Expected Number of Deaths,A.3 Expected Annual Damage,A.3 Dike Investment Costs,A.3_Expected Number of Deaths,A.4 Expected Annual Damage,A.4 Dike Investment Costs,A.4_Expected Number of Deaths,A.5 Expected Annual Damage,A.5 Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
150,3066313563.9294143,0,1.9861229881672533,12966174.556894284,0,0.011915426240737673,319876483.7932605,0,0.546585498553108,17068258.66322321,0,0.0073901309179536055,0.0,0,0.0,0.0,0.0
151,78935709.76523668,0,0.06139737235090619,0.0,0,0.0,11137225.31850769,0,0.02236539046476585,79184360.83500579,0,0.03848730088362563,84431218.46331313,0,0.08136097745480758,0.0,0.0
152,0.0,0,0.0,190172828.4375397,0,0.15407380080536576,55965530.288109094,0,0.08863252498369824,71974780.11077568,0,0.02884106883657493,397394236.07995474,0,0.30653531800364237,0.0,0.0
153,1559029847.3184729,0,1.031473786971624,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
154,64080032.4203096,0,0.06316508060765366,69174258.61547172,0,0.08930351856499807,613938361.1292491,0,1.4659498739605308,0.0,0,0.0,0.0,0,0.0,0.0,0.0
155,81159563.21834354,0,0.06345642342078922,255626764.06053382,0,0.2533668705055423,1929972327.6389048,0,3.5134936171845883,0.0,0,0.0,0.0,0,0.0,0.0,0.0
156,3045858491.602137,0,1.9694890073370424,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
157,0.0,0,0.0,25056663.523237497,0,0.025886177897601836,312173209.9058732,0,0.587571792278998,163185161.33139,0,0.06969862549684722,256196903.07208717,0,0.22050983506814065,0.0,0.0
158,226499493.5276303,0,0.11989775465896498,847405249.0528897,0,0.5546376647940139,1662693873.298339,0,2.089300943547233,130979815.37686251,0,0.0364608871929301,110360736.01081666,0,0.06906243663153082,0.0,0.0
159,2836775690.385966,0,1.9260684741261591,0.0,0,0.0,0.0,0,0.0,1088935.4119398466,0,0.0003706798201614082,0.0,0,0.0,0.0,0.0
160,1958101452.3804686,0,1.2271182800995943,0.0,0,0.0,0.0,0,0.0,125831748.48954873,0,0.04023735464928854,866482586.3638483,0,0.6337410898339899,0.0,0.0
161,0.0,0,0.0,271970632.0610993,0,0.2569931180253917,2058209277.3859925,0,3.5767718390855014,0.0,0,0.0,0.0,0,0.0,0.0,0.0
162,65215213.2546809,0,0.06449111845376097,0.0,0,0.0,402191623.6080335,0,0.9751963107343289,0.0,0,0.0,0.0,0,0.0,0.0,0.0
163,0.0,0,0.0,23570308.342195433,0,0.025705197113755768,14725164.516562833,0,0.030361626925344443,59650157.911742106,0,0.03115543985823251,0.0,0,0.0,0.0,0.0
164,866166114.4673208,0,0.5516447780016825,0.0,0,0.0,51311779.60376073,0,0.08506950144182256,0.0,0,0.0,0.0,0,0.0,0.0,0.0
165,2520268201.884019,0,1.9606498735830118,0.0,0,0.0,1689077877.5601504,0,3.2321324090195365,0.0,0,0.0,0.0,0,0.0,0.0,0.0
166,123327156.83867499,0,0.1209616168070736,122956410.32155178,0,0.1571025872920677,0.0,0,0.0,48430923.1624452,0,0.03057699374444112,95268355.04679674,0,0.11683907351025577,0.0,0.0
167,0.0,0,0.0,192593817.30125988,0,0.1572013327435892,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
168,59620933.18469055,0,0.03484594147018404,350117080.00880694,0,0.2576333106543973,0.0,0,0.0,0.0,0,0.0,938785823.2810943,0,0.6511156893597452,0.0,0.0
169,892312826.0874686,0,0.5720898281823912,452967959.3181282,0,0.37859517838075923,1640126095.519529,0,2.589162566571247,43878862.82618754,0,0.016287393832467623,0.0,0,0.0,0.0,0.0
170,3053132365.207428,0,1.9754041615382314,0.0,0,0.0,158939062.79210448,0,0.2740170418075005,10840831.668971157,0,0.004819191148021151,0.0,0,0.0,0.0,0.0
171,3343297016.841788,0,1.962697024792362,179522950.51019943,0,0.14449971130211706,2301381562.4178333,0,3.3749323436188785,0.0,0,0.0,0.0,0,0.0,0.0,0.0
172,3516491369.3945,0,1.9806932600262512,0.0,0,0.0,325287737.43187594,0,0.45387992303616753,0.0,0,0.0,0.0,0,0.0,0.0,0.0
173,460354164.09103894,0,0.3567153962436676,148100231.42668432,0,0.15122027208567818,493362404.1330856,0,0.9658579851346304,325941.4497435465,0,0.00016787349652265196,0.0,0,0.0,0.0,0.0
174,38027877.92342871,0,0.03318107709615508,138258970.60831457,0,0.15473408339608485,45551847.648985595,0,0.09878106341326871,0.0,0,0.0,0.0,0,0.0,0.0,0.0
175,0.0,0,0.0,281168705.4207798,0,0.25711704024240967,260998399.71427593,0,0.45541840742145806,0.0,0,0.0,1102421566.7549615,0,0.9193971898106621,0.0,0.0
176,11233583.604936235,0,0.008479681773133628,13078086.712968614,0,0.013445697830814384,2072668870.595646,0,3.6176134285028727,0.0,0,0.0,13654009.10930489,0,0.012198314037714899,0.0,0.0
177,3049977349.196153,0,1.9728385278651022,25513159.495963022,0,0.02330693189271943,0.0,0,0.0,0.0,0,0.0,358327704.83824086,0,0.30625867880431323,0.0,0.0
178,0.0,0,0.0,11451965.846255623,0,0.013436487277175911,20703507.931311585,0,0.04535811012566889,3203673.821669642,0,0.0021461663520207833,5000271.655273548,0,0.005508302969570264,0.0,0.0
179,361270562.05280095,0,0.3427732888241993,731757668.9732895,0,0.8499722189146344,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
180,8633990.992531016,0,0.008697931195500198,49963708.52973929,0,0.06586398176133543,84960765.91178828,0,0.2091619120464538,48599680.70280491,0,0.03084239125502803,0.0,0,0.0,0.0,0.0
181,59255233.47499078,0,0.03459598139380901,63369702.486407965,0,0.049004505574373046,77589149.99584073,0,0.11351833571996642,0.0,0,0.0,0.0,0,0.0,0.0,0.0
182,166708450.4252621,0,0.11571474922364877,170124542.29948664,0,0.153664224491719,0.0,0,0.0,9434693.734992746,0,0.004264567031873608,0.0,0,0.0,0.0,0.0
183,3059636473.893011,0,1.9806932600262512,997064602.4642503,0,0.8142296136585333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
184,3215475337.401848,0,1.9861229881672533,104137308.30808707,0,0.08749096579166862,67562703.44493686,0,0.11060296826134473,0.0,0,0.0,0.0,0,0.0,0.0,0.0
185,2335656417.249162,0,1.7280242891594408,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
186,102613357.98279333,0,0.06476679526004656,192247883.7992335,0,0.1565900542001301,132416541.7914156,0,0.2073707822766962,19400707.526477296,0,0.007922084968635664,0.0,0,0.0,0.0,0.0
187,2822605769.9133673,0,1.957854831102747,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
188,908646348.4811747,0,0.8479368634672143,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
189,0.0,0,0.0,15094128.066500366,0,0.0132939612549942,366679857.96023095,0,0.5817405937502474,0.0,0,0.0,586559165.8343018,0,0.45713234081700904,0.0,0.0
190,1041316544.0841904,0,0.8310129535593007,515306.11344601016,0,0.0005642132311034131,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
191,35075692.8758813,0,0.035067268570427815,19127589.76460446,0,0.02574162232008825,2293609.1378932944,0,0.0058137254366829524,48740337.22762129,0,0.03156524806607948,0.0,0,0.0,0.0,0.0
192,2312999039.1657357,0,1.962697024792362,310953939.0599753,0,0.34932825356284164,615207113.2238015,0,1.3315914506150033,0.0,0,0.0,0.0,0,0.0,0.0,0.0
193,2365519926.671261,0,1.9532520172866181,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
194,2177894321.2142625,0,1.9771351956206238,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
195,0.0,0,0.0,46361255.379899055,0,0.06532850571227568,863906548.901144,0,2.191226855788687,0.0,0,0.0,0.0,0,0.0,0.0,0.0
196,0.0,0,0.0,1395335271.4773612,0,0.8904688603280312,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
197,2635731669.136081,0,1.921549477948352,5013589.04239746,0,0.0052363473130815205,0.0,0,0.0,59177093.95127741,0,0.02696809195602875,0.0,0,0.0,0.0,0.0
198,0.0,0,0.0,223730291.09524482,0,0.15330262602902486,0.0,0,0.0,21132608.9466706,0,0.0072661443540627466,0.0,0,0.0,0.0,0.0
199,140248140.14589667,0,0.11753249716018016,3913035.616337356,0,0.004401428667230311,0.0,0,0.0,34099337.06729004,0,0.01872110183203148,0.0,0,0.0,0.0,0.0
200,1750740667.0383825,0,1.2377779418418942,580842.8036781552,0,0.000570285366099388,0.0,0,0.0,0.0,0,0.0,73123283.91262423,0,0.06911413210152292,0.0,0.0
201,43500475.40521808,0,0.035142426115689636,384968521.1153468,0,0.38485093420796873,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
202,26188895.68111832,0,0.01871952715258001,26979120.561455265,0,0.026010847805503095,569221614.3972465,0,0.9888205433514367,54134263.471251294,0,0.024125455731707816,853373451.1557039,0,0.7276001179093807,0.0,0.0
203,105952717.77691174,0,0.06507428788792854,27530403.06934669,0,0.022853945400166307,109599108.84298047,0,0.17094134997923405,396769.9041104717,0,0.00019109979947697949,213070847.7190107,0,0.16676525148200105,0.0,0.0
204,2664767014.012428,0,1.9482994761947432,0.0,0,0.0,450808288.1856084,0,0.8392954210444971,0.0,0,0.0,0.0,0,0.0,0.0,0.0
205,0.0,0,0.0,112383340.15835133,0,0.09861004686119029,0.0,0,0.0,0.0,0,0.0,1078388266.232202,0,0.8503319851153326,0.0,0.0
206,3176938374.751155,0,1.9562360522580826,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
207,55108845.0754872,0,0.03402080038314753,196861723.6346307,0,0.1556859104338837,640676010.3351197,0,0.9564299279184285,0.0,0,0.0,0.0,0,0.0,0.0,0.0
208,2823379041.228633,0,1.958530344144103,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
209,43947477.37201187,0,0.03556422795052609,934146237.1347382,0,0.8912566130641579,1794113066.7455227,0,3.2298886668438875,0.0,0,0.0,0.0,0,0.0,0.0,0.0
210,458513709.8920785,0,0.3533328996215239,23120866.65636216,0,0.024576289454514295,22454609.67104084,0,0.04524587625418977,142297893.37745622,0,0.0657653591871923,0.0,0,0.0,0.0,0.0
211,2484062958.0343895,0,1.925197935328784,0.0,0,0.0,35492644.63747383,0,0.06951501033321769,902936.733460553,0,0.00034302312138976957,0.0,0,0.0,0.0,0.0
212,134654088.8942278,0,0.08450471266896326,57801481.0498645,0,0.04845729079392212,15013156.547099086,0,0.024073321550433346,75870841.66804054,0,0.030873728513660353,278145280.931864,0,0.21720989188032183,0.0,0.0
213,27239425.433763906,0,0.019217366522052085,661667800.7656138,0,0.5654912898734552,1570911515.621502,0,2.540839957672456,0.0,0,0.0,0.0,0,0.0,0.0,0.0
214,3638766537.6213803,0,1.921549477948352,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
215,2185134.59036439,0,0.0017763296976881606,12157485.698949559,0,0.013411480724170277,1918309800.3962111,0,3.5858065430943538,94458636.93653914,0,0.03685812800450455,0.0,0,0.0,0.0,0.0
216,2159576804.451742,0,1.9562360522580826,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,42257629.09097804,0,0.050547770601160405,0.0,0.0
217,0.0,0,0.0,65675961.3473544,0,0.08039535943272136,5660560.8478452405,0,0.013374655813331797,50938208.17693661,0,0.03016967845761972,27606618.353872497,0,0.032007294684454124,0.0,0.0
218,271944250.4310014,0,0.18771955036857485,433917428.75965333,0,0.381165896820705,2147241108.4877996,0,3.5164937026069953,66592613.836024135,0,0.017985918626545666,0.0,0,0.0,0.0,0.0
219,77075698.4196092,0,0.06559849144897645,143469493.4451827,0,0.15769472223600886,1819250132.6946573,0,3.626004273593394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
220,43103832.59233068,0,0.03264308521674942,954806583.5698819,0,0.8496976894130599,139713983.47599417,0,0.24525741458995906,0.0,0,0.0,0.0,0,0.0,0.0,0.0
221,90818341.86769485,0,0.06393415449557387,69510006.32316796,0,0.06479118926473391,0.0,0,0.0,0.0,0,0.0,442997144.5024192,0,0.38784813312817634,0.0,0.0
222,48116035.50143935,0,0.034159701359045724,172102009.6530857,0,0.1568430166193947,1301060039.0258284,0,2.190971363114922,44166193.23588383,0,0.017778190890186542,0.0,0,0.0,0.0,0.0
223,0.0,0,0.0,3630714.3258719407,0,0.0032644643736501828,2419679176.834621,0,3.648225385100072,0.0,0,0.0,0.0,0,0.0,0.0,0.0
224,2835638220.4646087,0,1.9692394051551652,0.0,0,0.0,1937211094.038947,0,3.3492406100360887,0.0,0,0.0,0.0,0,0.0,0.0,0.0
225,2838026257.782734,0,1.9713252249775968,0.0,0,0.0,0.0,0,0.0,2828464.0772167007,0,0.0013766317141268298,0.0,0,0.0,0.0,0.0
226,2679708184.256177,0,1.971569023716472,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
227,345203181.9835521,0,0.22530749868696087,1091265255.586392,0,0.8676913721948429,0.0,0,0.0,9629051.95034849,0,0.004019794791867218,4327557.250561481,0,0.0035813691943087393,0.0,0.0
228,3046855430.258357,0,1.9702997733849426,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,82765592.55634356,0,0.06873660227113786,0.0,0.0
229,3361755334.139838,0,1.9763349443311826,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,686184.4682709583,0,0.0005194722382055254,0.0,0.0
230,0.0,0,0.0,155978185.00378028,0,0.15885443507640531,1178802362.6207123,0,2.21577254188971,0.0,0,0.0,0.0,0,0.0,0.0,0.0
231,77737609.45823537,0,0.06626221852935305,9847890.429449614,0,0.011360514872635893,1830085080.377996,0,3.661681701915812,0.0,0,0.0,0.0,0,0.0,0.0,0.0
232,3061799649.9676843,0,1.9824522520982422,0.0,0,0.0,2019889141.189491,0,3.1965755539964342,0.0,0,0.0,0.0,0,0.0,0.0,0.0
233,3010088379.788378,0,1.9403977327119561,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
234,0.0,0,0.0,96673763.39420436,0,0.08086699772477215,0.0,0,0.0,0.0,0,0.0,514060642.6736357,0,0.40422586130416976,0.0,0.0
235,0.0,0,0.0,51818832.32015897,0,0.0486383184871426,59334770.66537705,0,0.10586174871861435,108344518.28228322,0,0.046970805346966654,0.0,0,0.0,0.0,0.0
236,1040512273.2972548,0,0.5747102206951406,0.0,0,0.0,677388148.9211657,0,0.9527583148563594,0.0,0,0.0,1217433998.2098515,0,0.8452226380185544,0.0,0.0
237,38846358.19373429,0,0.03547113220925984,419221054.1727312,0,0.46931167737376445,0.0,0,0.0,13788975.18699783,0,0.007605281169093965,0.0,0,0.0,0.0,0.0
238,185042719.14926657,0,0.11688848826814618,56355223.67704337,0,0.047498322886848805,49219686.97646831,0,0.07959912780086394,3751223.0522828316,0,0.001716554686777594,0.0,0,0.0,0.0,0.0
239,1770070924.7125564,0,1.392554406787222,2611235.1119555617,0,0.0029802317167306087,21326250.951679654,0,0.04600215795582327,5751310.193756901,0,0.0035022515288773417,41868296.97187185,0,0.0453367426222902,0.0,0.0
240,2074878.2297827376,0,0.0018470363665608652,11259953.844095781,0,0.01363605975158837,81943658.1928089,0,0.18216792327607947,0.0,0,0.0,93634107.11390878,0,0.10440479593691837,0.0,0.0
241,0.0,0,0.0,33071194.69171579,0,0.02631988734713559,695050101.20993,0,0.9922072990489126,0.0,0,0.0,0.0,0,0.0,0.0,0.0
242,850588871.4923711,0,0.5718181954375893,0.0,0,0.0,553979876.1364957,0,0.9476098299154065,0.0,0,0.0,0.0,0,0.0,0.0,0.0
243,2163444728.792861,0,1.9606498735830118,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
244,0.0,0,0.0,12171090.93422927,0,0.013537760590242046,88441435.46913657,0,0.18043623039018816,3262256.960377805,0,0.0019818632034453343,1131101986.030464,0,1.0817196216146834,0.0,0.0
245,366560970.17432535,0,0.34889287591187346,0.0,0,0.0,1536597542.0742679,0,3.537616100430896,25806313.672590643,0,0.01132054073353413,0.0,0,0.0,0.0,0.0
246,2059702.6581886662,0,0.0018314382374188692,21921760.54442853,0,0.02615953758212313,169550778.56313345,0,0.37068019013031017,0.0,0,0.0,169432030.52572933,0,0.1845976666970101,0.0,0.0
247,2531168070.2772207,0,1.9713252249775968,9359171.756841745,0,0.009654475060068961,629414923.3557507,0,1.2061180054265108,0.0,0,0.0,0.0,0,0.0,0.0,0.0
248,2992338460.496606,0,1.9763349443311826,0.0,0,0.0,1976770921.6022315,0,3.191046504327857,0.0,0,0.0,0.0,0,0.0,0.0,0.0
249,1372714939.3434381,0,0.8254398057454944,86653658.28971726,0,0.06922757887232552,0.0,0,0.0,0.0,0,0.0,8364309.319128942,0,0.006587808946029229,0.0,0.0
250,47045201.5984543,0,0.03541794359661236,164298393.22487912,0,0.15863532158375448,2078491593.1007662,0,3.630381287346518,0.0,0,0.0,0.0,0,0.0,0.0,0.0
251,808968250.9074609,0,0.574098690636333,62703524.55926576,0,0.059318143654962054,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
252,2689946520.2431264,0,1.9810403105650916,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,817312.3259184026,0,0.0008145486187703731,0.0,0.0
253,0.0,0,0.0,264755704.6956402,0,0.25358500599215034,1199217868.4007943,0,2.158062939624852,12910281.32081013,0,0.006042991774518995,0.0,0,0.0,0.0,0.0
254,145198579.09459722,0,0.1139124479637794,149171598.72489053,0,0.15212169002429057,750628207.1115855,0,1.4390781151949277,29225787.452033788,0,0.014334565106121556,0.0,0,0.0,0.0,0.0
255,46538981.35510363,0,0.03364864878810507,623802031.8408289,0,0.5476308181100425,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
256,20061622.663308743,0,0.013065789576275381,316997054.04077697,0,0.25849592199232985,943090815.7782228,0,1.4544872368737571,0.0,0,0.0,0.0,0,0.0,0.0,0.0
257,208169916.6591535,0,0.15496149181714095,98847036.57927214,0,0.09664848282711216,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
258,2343680162.361432,0,1.7271399467528485,144936502.59611848,0,0.14601728286820098,0.0,0,0.0,47870432.66144529,0,0.023286696917021826,0.0,0,0.0,0.0,0.0
259,3184953836.4658155,0,1.9624538046042383,0.0,0,0.0,9642214.230832834,0,0.01648977066939795,3777659.3074204056,0,0.0018597939453908405,53951029.06885651,0,0.04633827048222751,0.0,0.0
260,34886221.44935961,0,0.03484594147018404,61430690.5603719,0,0.08026671464612663,14052248.811320078,0,0.03540483050621483,47752870.16309897,0,0.030221002099753806,0.0,0,0.0,0.0,0.0
261,38910544.426798865,0,0.03553949952311431,21070447.101207767,0,0.025961972927338508,78972851.08438711,0,0.18175047276095432,0.0,0,0.0,743524823.1367624,0,0.8219522974305452,0.0,0.0
262,0.0,0,0.0,12427814.76965611,0,0.013488419840251606,62265160.46173146,0,0.124617573122281,1743325.6001241095,0,0.0010796080379974426,112914650.76938863,0,0.11321242637501612,0.0,0.0
263,3002233737.790331,0,1.984548050504984,28139006.020343486,0,0.024055427935113862,0.0,0,0.0,14257711.753766796,0,0.004509825436280023,0.0,0,0.0,0.0,0.0
264,2906721464.020716,0,1.9860682945079216,0.0,0,0.0,731260965.1314307,0,1.2398584357480356,0.0,0,0.0,0.0,0,0.0,0.0,0.0
265,2346706727.4109173,0,1.933683967940202,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,498894.9311211713,0,0.0005336762451571127,0.0,0.0
266,1870431522.1017427,0,1.2296974523479876,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,96924247.97403616,0,0.08136880030698751,0.0,0.0
267,3678851362.10542,0,1.9482994761947432,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
268,436126405.0179008,0,0.3579572676435299,117205433.7222494,0,0.12702328098635013,1820724372.53984,0,3.6305990787301927,0.0,0,0.0,0.0,0,0.0,0.0,0.0
269,131562204.67123735,0,0.12076362830491202,490975555.97376835,0,0.5572844349966857,586298890.6022443,0,1.2749735737825578,0.0,0,0.0,0.0,0,0.0,0.0,0.0
270,3267379182.299385,0,1.906623279960009,14420657.04424224,0,0.01216538223648822,4453392.909114703,0,0.007178794595866723,0.0,0,0.0,144203054.31015363,0,0.11523029219682573,0.0,0.0
271,2192887.5875300867,0,0.0017836456127688686,75802098.02673581,0,0.07975659267400538,0.0,0,0.0,0.0,0,0.0,566441933.6578474,0,0.5572541011634163,0.0,0.0
272,2795672.353363878,0,0.0018293721427599485,1157517189.9286935,0,0.8825533320505762,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
273,0.0,0,0.0,90287011.42881504,0,0.08012028765487939,589466132.4253366,0,0.9685935555089877,93438544.86658947,0,0.03866120065873988,0.0,0,0.0,0.0,0.0
274,49411906.00368838,0,0.03333011294544089,89515573.31280726,0,0.07876340209717304,0.0,0,0.0,39029884.95496477,0,0.01682776008091242,14514128.92623691,0,0.012158736859840357,0.0,0.0
275,144230772.73065266,0,0.12152605663182656,0.0,0,0.0,1821662331.1457286,0,3.6343711406476342,0.0,0,0.0,0.0,0,0.0,0.0,0.0
276,144253552.06876236,0,0.12154889846810694,239085046.35882366,0,0.25783301453405627,0.0,0,0.0,0.0,0,0.0,258137925.07708433,0,0.26983834610395824,0.0,0.0
277,2636805705.304196,0,1.9318797270270651,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
278,2828148028.003762,0,1.962697024792362,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,16698692.787824161,0,0.015599897090163966,0.0,0.0
279,0.0,0,0.0,1176128534.673664,0,0.8834999016423191,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
280,0.0,0,0.0,53429541.56412703,0,0.04997156409542274,1099074300.5665498,0,1.8426869699229929,0.0,0,0.0,40973548.26605153,0,0.034378785800097476,0.0,0.0
281,0.0,0,0.0,29811193.198794708,0,0.02620531429744409,110645466.24022737,0,0.18016354213379787,194991560.79740757,0,0.07164144070667726,0.0,0,0.0,0.0,0.0
282,1243310893.0668457,0,0.8222984301907401,0.0,0,0.0,0.0,0,0.0,92453051.67089197,0,0.03256801461988489,0.0,0,0.0,0.0,0.0
283,123407327.94161811,0,0.12105526701103042,49056703.02739777,0,0.06351709473050621,17877918.00350124,0,0.04482730850409783,2410299.290940742,0,0.0016930602015223389,333356333.64855945,0,0.411660515099712,0.0,0.0
284,651626095.4598148,0,0.5578293810055239,327686723.9883919,0,0.36213564133405274,71541421.87300554,0,0.15745701971825243,104278762.21410494,0,0.04778217957237296,3752093.937328906,0,0.004098647408978311,0.0,0.0
285,0.0,0,0.0,407218314.62799335,0,0.38643511524353213,10295185.561237874,0,0.019573921943627583,15186450.498597184,0,0.0075301166242145124,0.0,0,0.0,0.0,0.0
286,48455641.54917071,0,0.03377199345299678,27173967.02113213,0,0.02553733413273494,45793784.82774321,0,0.08100155981350828,98512384.69823015,0,0.043435920655235105,0.0,0,0.0,0.0,0.0
287,1707436369.5591426,0,1.0251366897934937,297555955.409755,0,0.23490135714468868,590578752.9425155,0,0.9038292910452117,0.0,0,0.0,953435380.5920074,0,0.6968801060154108,0.0,0.0
288,1807446446.8738267,0,1.2088593337797342,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
289,437129896.09672046,0,0.2461939482751937,1278247575.6376235,0,0.8782629398818547,0.0,0,0.0,15646217.231502132,0,0.005486946247393696,0.0,0,0.0,0.0,0.0
290,75800288.23748511,0,0.0643195820078817,646017115.3301467,0,0.663811628875266,1510913838.339088,0,2.9700085964343597,0.0,0,0.0,0.0,0,0.0,0.0,0.0
291,0.0,0,0.0,10645366.704015853,0,0.013116225807950481,7281687.835587783,0,0.016873848917103383,5502210.442502486,0,0.0036006079157400225,328674732.1677426,0,0.366157115875009,0.0,0.0
292,3689453253.766609,0,1.9553767880233384,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
293,0.0,0,0.0,424442049.2870277,0,0.38104265476158106,0.0,0,0.0,134488097.0068629,0,0.0529196403280578,0.0,0,0.0,0.0,0.0
294,11850877.392863678,0,0.0086845890533445,13586707.737144522,0,0.013578701111205073,220849935.02937025,0,0.3991500620643563,40414107.41086394,0,0.018819681886340364,0.0,0,0.0,0.0,0.0
295,42867554.92531437,0,0.034545187088658405,23619349.29863489,0,0.025618224066299412,497235255.88413167,0,0.9733846131725328,100550436.0924049,0,0.04709413806381945,0.0,0,0.0,0.0,0.0
296,244201663.61011666,0,0.1535342841780522,81739381.55370635,0,0.0681085018832809,2379546999.140124,0,3.5539488125274024,0.0,0,0.0,0.0,0,0.0,0.0,0.0
297,0.0,0,0.0,179988512.95251015,0,0.1561933090722915,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
298,2691218901.356901,0,1.9822173004236405,67109226.20310068,0,0.06630686720437748,1798722930.267108,0,3.262705394802154,0.0,0,0.0,0.0,0,0.0,0.0,0.0
299,329957794.60990685,0,0.225945512795549,25825323.23644015,0,0.02388270741987284,2162405751.7806606,0,3.554816413085924,0.0,0,0.0,0.0,0,0.0,0.0,0.0
300,58734930.57913781,0,0.0342403482113481,3159926.178753429,0,0.0025448646316245716,122164661.08483109,0,0.17937367156917716,4724228.285755534,0,0.0020167241645181327,0.0,0,0.0,0.0,0.0
301,0.0,0,0.0,320299214.86717814,0,0.2565972357186577,2421918048.431383,0,3.5664750489591435,0.0,0,0.0,0.0,0,0.0,0.0,0.0
302,688371144.7535243,0,0.5540793969551125,0.0,0,0.0,0.0,0,0.0,7867144.804295795,0,0.004165292422239311,1815496.351195221,0,0.001898283058381481,0.0,0.0
303,40484478.49936096,0,0.034689881654701674,533150326.45149934,0,0.5544571905414764,1785669857.4957585,0,3.5245163875427616,0.0,0,0.0,0.0,0,0.0,0.0,0.0
304,109206653.80712613,0,0.06295536487280635,1266626800.5157697,0,0.8673502306031596,0.0,0,0.0,7969047.771362765,0,0.00234104204543693,0.0,0,0.0,0.0,0.0
