experiment,A.1 Expected Annual Damage,A.1 Dike Investment Costs,A.1_Expected Number of Deaths,A.2 Expected Annual Damage,A.2 Dike Investment Costs,A.2_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
942,1988284362.7883925,0,1.937852130609568,0.0,0,0.0,0.0,0.0
943,2259110906.1218195,0,1.916044192891602,0.0,0,0.0,0.0,0.0
944,2525154474.8880854,0,1.8534458575130819,842090906.4486474,0,0.7698727323315282,0.0,0.0
945,20194537.5722069,0,0.01387345383331478,17113481.53310442,0,0.015928144285939833,0.0,0.0
946,162514959.84874207,0,0.14415456460771486,3859918.682533406,0,0.004713607664380875,0.0,0.0
947,87106523.19136909,0,0.05533026697433555,704186993.0655189,0,0.5438263696567156,0.0,0.0
948,259771839.115548,0,0.21524075575365761,16551563.707105327,0,0.01840374828649979,0.0,0.0
949,42881122.694522746,0,0.03991590413934418,286012142.60743535,0,0.3307664121741794,0.0,0.0
950,709806526.4646555,0,0.47952943828264705,4924118.111034965,0,0.004688960377778823,0.0,0.0
951,2262514079.3404818,0,1.9196781487059595,0.0,0,0.0,0.0,0.0
952,19747656.515720055,0,0.013518605575111791,16992680.362822663,0,0.01571566662907009,0.0,0.0
953,2967155527.6694326,0,1.9163826719504795,0.0,0,0.0,0.0,0.0
954,3603669634.175135,0,1.909013853199819,18615147.365774985,0,0.014011256624187323,0.0,0.0
955,0.0,0,0.0,238872044.0426825,0,0.21623491161391195,0.0,0.0
956,153967837.6034874,0,0.10752404999633616,450406330.1627599,0,0.39396182792195744,0.0,0.0
957,2330987714.106399,0,1.5171823477640438,14836334.339275355,0,0.013296836102408319,0.0,0.0
958,0.0,0,0.0,21720099.906652894,0,0.0230730307103284,0.0,0.0
959,0.0,0,0.0,580492473.7960684,0,0.48320247863905524,0.0,0.0
960,0.0,0,0.0,14409395.824750897,0,0.015945872003676486,0.0,0.0
961,104067965.56285194,0,0.10978600771944956,252931967.45444673,0,0.3373328179158128,0.0,0.0
962,2461841069.9910774,0,1.5307348384385653,1019850899.362621,0,0.7922860022302011,0.0,0.0
963,0.0,0,0.0,17150376.324962866,0,0.015993038681470055,0.0,0.0
964,1749702946.8880122,0,1.0472357066240314,0.0,0,0.0,0.0,0.0
965,2577107079.4784584,0,1.887556862834132,0.0,0,0.0,0.0,0.0
966,0.0,0,0.0,848984428.5945237,0,0.6898043827642653,0.0,0.0
967,1459244455.8874552,0,1.0289755918816321,0.0,0,0.0,0.0,0.0
968,0.0,0,0.0,12644694.56286415,0,0.015660822126105353,0.0,0.0
969,0.0,0,0.0,13174651.99833905,0,0.015822804690589068,0.0,0.0
970,19135187.27348129,0,0.01410121587128993,543395521.0506234,0,0.4845986845281303,0.0,0.0
971,16480419.228470666,0,0.013389195829708662,901350215.3737504,0,0.8540010785448515,0.0,0.0
972,2983341866.985137,0,1.9295464890786609,4255505.678595849,0,0.0036931804499048216,0.0,0.0
973,2094576172.347218,0,1.8929873903823853,0.0,0,0.0,0.0,0.0
974,0.0,0,0.0,150668262.22918713,0,0.16545385491724762,0.0,0.0
975,2873183751.8104763,0,1.8883360326310494,0.0,0,0.0,0.0,0.0
976,0.0,0,0.0,41349961.717354804,0,0.0447365535476178,0.0,0.0
977,93922810.03402889,0,0.0712809000102662,27064293.7906413,0,0.027774887720642783,0.0,0.0
978,17467990.55936958,0,0.013181427270267445,15301062.304140272,0,0.015598347142598036,0.0,0.0
979,0.0,0,0.0,4979152.016301897,0,0.004980565911274109,0.0,0.0
980,2631087828.9643874,0,1.9374886694689248,0.0,0,0.0,0.0,0.0
981,170704990.75605068,0,0.1422267494908926,13178222.929537725,0,0.0150982141426401,0.0,0.0
982,18967667.898466513,0,0.01363191683752138,46787887.50394479,0,0.04427262806205327,0.0,0.0
983,2665411297.217855,0,1.726132714372153,0.0,0,0.0,0.0,0.0
984,0.0,0,0.0,33407359.896956116,0,0.04441586502225911,0.0,0.0
985,2652954743.6256766,0,1.9483168315857045,0.0,0,0.0,0.0,0.0
986,281468439.20747745,0,0.25301308047992166,0.0,0,0.0,0.0,0.0
987,2786453828.5468645,0,1.9371797401648936,0.0,0,0.0,0.0,0.0
988,2119669804.3107228,0,1.9216076264375355,0.0,0,0.0,0.0,0.0
989,0.0,0,0.0,35571552.469143674,0,0.028017111102568312,0.0,0.0
990,17395650.008103617,0,0.013944391079398035,90328846.36635526,0,0.09332397214116753,0.0,0.0
991,0.0,0,0.0,30483689.157109663,0,0.038187620634549904,0.0,0.0
992,13690009.551193379,0,0.013829574335588037,734072079.785849,0,0.8645187627274215,0.0,0.0
993,171340713.58949542,0,0.10698080624848796,730012996.7036874,0,0.5605865636185918,0.0,0.0
994,2989577958.2226768,0,1.9346189099095872,111741807.28065225,0,0.09859513220646571,0.0,0.0
995,2057100185.7672179,0,1.5246315199978229,0.0,0,0.0,0.0,0.0
996,19881491.757566124,0,0.014117737045833207,1012863242.1661259,0,0.8418378305607799,0.0,0.0
997,2805708709.448887,0,1.910312969740564,0.0,0,0.0,0.0,0.0
998,2967338986.76844,0,1.8764409947329181,0.0,0,0.0,0.0,0.0
999,2265255904.285408,0,1.9226067011172217,42352748.203473106,0,0.04778296987404027,0.0,0.0
